"country.name","year","population","GDP.per.capita.Current.USD","Life expectancy at birth, total (years)","GINI Index","region.value","incomeLevel.value"
"Bolivia",2009,9993406,1735.14337006244,66.0054634146342,NA,"Latin America & Caribbean","Lower middle income"
"Bolivia",2010,10156601,1934.67525755732,66.3197073170732,NA,"Latin America & Caribbean","Lower middle income"
"Bolivia",2011,10324445,2319.60852304638,66.6269268292683,NA,"Latin America & Caribbean","Lower middle income"
"Bolivia",2012,10496285,2575.6836947783,NA,NA,"Latin America & Caribbean","Lower middle income"
"Brazil",1960,72775883,208.387302047849,54.6921463414634,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1961,74988037,203.19047502829,55.1696341463415,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1962,77286629,257.823301350306,55.6330975609756,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1963,79643017,289.058327514254,56.08,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1964,82017016,258.627944474235,56.5102926829268,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1965,84379369,258.238896078756,56.9238780487805,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1966,86721875,312.063323244665,57.3231951219512,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1967,89052356,343.526386268571,57.711756097561,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1968,91377490,370.724583330701,58.0946097560976,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1969,93709914,399.732500717329,58.4752926829268,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1970,96060361,440.635447080875,58.8569756097561,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1971,98427874,499.903682890245,59.2443658536585,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1972,100812672,580.671136221504,59.6375365853659,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1973,103228641,767.994782921771,60.035512195122,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1974,105693434,994.726006771348,60.4381951219512,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1975,108219657,1143.13221827052,60.8397804878049,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1976,110808302,1377.85723359531,61.2354390243902,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1977,113455308,1552.78133223427,61.6203902439024,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1978,116160978,1728.64326152589,61.992512195122,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1979,118924135,1891.70590847145,62.3538292682927,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1980,121740438,1930.53847057884,62.7060487804878,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1981,124610790,2115.07437658982,63.0564634146342,57.93,"Latin America & Caribbean","Upper middle income"
"Brazil",1982,127525420,2208.83259322146,63.4104878048781,58.42,"Latin America & Caribbean","Upper middle income"
"Brazil",1983,130455659,1558.41852357432,63.7739268292683,58.99,"Latin America & Caribbean","Upper middle income"
"Brazil",1984,133364277,1567.31560653806,64.1479268292683,58.38,"Latin America & Caribbean","Upper middle income"
"Brazil",1985,136223043,1636.60116178228,64.5325365853659,55.59,"Latin America & Caribbean","Upper middle income"
"Brazil",1986,139023394,1928.72017446016,64.9261463414634,58.46,"Latin America & Caribbean","Upper middle income"
"Brazil",1987,141767626,2074.40951570041,65.3235365853659,59.69,"Latin America & Caribbean","Upper middle income"
"Brazil",1988,144452622,2287.23700147505,65.7220731707317,61.43,"Latin America & Caribbean","Upper middle income"
"Brazil",1989,147078659,2893.65780796247,66.1192195121951,63.3,"Latin America & Caribbean","Upper middle income"
"Brazil",1990,149648341,3086.91549076378,66.515,61.04,"Latin America & Caribbean","Upper middle income"
"Brazil",1991,152153539,2677.14990780073,66.9099756097561,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1992,154597985,2526.33662388136,67.3057317073171,53.99,"Latin America & Caribbean","Upper middle income"
"Brazil",1993,157011131,2791.51867523496,67.7008048780488,60.8,"Latin America & Caribbean","Upper middle income"
"Brazil",1994,159432909,3426.10182355551,68.0946585365854,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",1995,161890816,4749.81420746546,68.4827317073171,60.24,"Latin America & Caribbean","Upper middle income"
"Brazil",1996,164392423,5107.79391970463,68.8619512195122,60.55,"Latin America & Caribbean","Upper middle income"
"Brazil",1997,166925457,5219.0981442674,69.2312195121951,60.53,"Latin America & Caribbean","Upper middle income"
"Brazil",1998,169472347,4979.14484626424,69.5874634146342,60.35,"Latin America & Caribbean","Upper middle income"
"Brazil",1999,172006362,3411.8658959803,69.9296829268293,59.78,"Latin America & Caribbean","Upper middle income"
"Brazil",2000,174504898,3694.46266832805,70.2573902439024,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",2001,176968205,3128.14484605408,70.5696585365854,60.13,"Latin America & Caribbean","Upper middle income"
"Brazil",2002,179393768,2810.6953468642,70.8695609756098,59.42,"Latin America & Caribbean","Upper middle income"
"Brazil",2003,181752951,3039.67162694263,71.1596097560976,58.78,"Latin America & Caribbean","Upper middle income"
"Brazil",2004,184010283,3607.19157135551,71.4417804878049,57.68,"Latin America & Caribbean","Upper middle income"
"Brazil",2005,186142403,4739.30543674805,71.7185365853659,57.42,"Latin America & Caribbean","Upper middle income"
"Brazil",2006,188134315,5787.97557400914,71.9917804878049,56.77,"Latin America & Caribbean","Upper middle income"
"Brazil",2007,189996976,7194.07894378426,72.2629024390244,55.89,"Latin America & Caribbean","Upper middle income"
"Brazil",2008,191765567,8622.70867503966,72.5338780487805,55.07,"Latin America & Caribbean","Upper middle income"
"Brazil",2009,193490922,8373.33974249069,72.8041707317073,54.69,"Latin America & Caribbean","Upper middle income"
"Brazil",2010,195210154,10978.093553772,73.0753170731707,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",2011,196935134,12575.9794079188,73.3473658536585,NA,"Latin America & Caribbean","Upper middle income"
"Brazil",2012,198656019,11339.5211084814,NA,NA,"Latin America & Caribbean","Upper middle income"
"Bahamas, The",1960,109526,1550.33743362372,62.7290487804878,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1961,115108,1651.45929519612,63.072512195122,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1962,121083,1752.95311640643,63.4080243902439,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1963,127331,1867.12401935202,63.7370487804878,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1964,133697,1994.54029446663,64.0590975609756,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1965,140049,2144.90758577304,64.3746829268293,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1966,146364,2322.97563853017,64.6837804878049,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1967,152607,2556.86885744326,64.9873902439025,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1968,158629,2804.66982143087,65.2850243902439,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1969,164250,3215.44776956112,65.5766829268293,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1970,169356,3179.23899634523,65.8638536585366,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1971,173867,3297.92312514738,66.1455609756098,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1972,177844,3322.5746609388,66.4222682926829,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1973,181489,3696.64259541901,66.693,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1974,185097,3416.58697871927,66.958756097561,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1975,188882,3156.46805942334,67.2200243902439,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1976,192905,3328.5812602058,67.4763170731707,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1977,197118,3617.12273866415,67.7281219512195,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1978,201511,4130.79186744148,67.9749512195122,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1979,206038,5531.98955532475,68.2187804878049,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1980,210660,6338.64980537359,68.4586097560976,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1981,215404,6622.43954615513,68.6954146341463,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1982,220274,7165.16716453145,68.9296829268293,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1983,225184,7695.04050021316,69.1604634146342,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1984,230014,8873.80782039354,69.387243902439,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1985,234684,9888.61577269861,69.6106097560976,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1986,239135,10339.3479331758,69.8290975609756,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1987,243397,11150.5066701726,70.0427804878049,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1988,247585,11381.5458610174,70.2496585365854,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1989,251863,12157.4030326011,70.4477804878049,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1990,256338,12350.8804781187,70.6306585365854,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1991,261102,11915.4966258397,70.7918048780488,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1992,266097,11683.7093240435,70.9296341463415,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1993,271105,11405.1751166522,71.0481463414634,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1994,275820,11815.6768907258,71.1548048780488,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1995,280050,12244.2420996251,71.2625609756098,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1996,283678,12722.1709120905,71.3904390243902,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1997,286845,17295.4696787464,71.5498780487805,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1998,289926,18465.1393803936,71.7478780487805,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",1999,293442,20515.0319313527,71.9843658536585,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2000,297759,21250.5818463926,72.2542926829268,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2001,303005,21506.7441131334,72.5450975609756,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2002,309039,22514.9447157155,72.8412682926829,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2003,315624,22017.7077788761,73.1272926829268,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2004,322400,22005.003101737,73.3946585365854,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2005,329088,23416.9036853364,73.6388780487805,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2006,335622,23733.8076764932,73.8589512195122,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2007,342049,24321.0651105543,74.0594634146342,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2008,348340,23674.1402078429,74.2474390243902,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2009,354492,22060.9209798811,74.4239024390244,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2010,360498,21881.0839449872,74.5923902439024,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2011,366331,21490.3570814373,74.7549024390244,NA,"Latin America & Caribbean","High income: nonOECD"
"Bahamas, The",2012,371960,21908.2804602645,NA,NA,"Latin America & Caribbean","High income: nonOECD"
"Bhutan",1960,224155,NA,32.3593658536585,NA,"South Asia","Lower middle income"
"Bhutan",1961,229348,NA,32.7310243902439,NA,"South Asia","Lower middle income"
"Bhutan",1962,234758,NA,33.0941463414634,NA,"South Asia","Lower middle income"
"Bhutan",1963,240424,NA,33.4522195121951,NA,"South Asia","Lower middle income"
"Bhutan",1964,246388,NA,33.815756097561,NA,"South Asia","Lower middle income"
"Bhutan",1965,252698,NA,34.2007317073171,NA,"South Asia","Lower middle income"
"Bhutan",1966,259344,NA,34.6266585365854,NA,"South Asia","Lower middle income"
"Bhutan",1967,266373,NA,35.1070243902439,NA,"South Asia","Lower middle income"
"Bhutan",1968,273954,NA,35.6513414634146,NA,"South Asia","Lower middle income"
"Bhutan",1969,282302,NA,36.2630975609756,NA,"South Asia","Lower middle income"
"Bhutan",1970,291555,NA,36.9422926829268,NA,"South Asia","Lower middle income"
"Bhutan",1971,301758,NA,37.6844146341463,NA,"South Asia","Lower middle income"
"Bhutan",1972,312823,NA,38.4714878048781,NA,"South Asia","Lower middle income"
"Bhutan",1973,324583,NA,39.2874878048781,NA,"South Asia","Lower middle income"
"Bhutan",1974,336802,NA,40.1194146341463,NA,"South Asia","Lower middle income"
"Bhutan",1975,349280,NA,40.9542926829268,NA,"South Asia","Lower middle income"
"Bhutan",1976,362006,NA,41.7825853658537,NA,"South Asia","Lower middle income"
"Bhutan",1977,374953,NA,42.6008292682927,NA,"South Asia","Lower middle income"
"Bhutan",1978,387893,NA,43.406,NA,"South Asia","Lower middle income"
"Bhutan",1979,400551,NA,44.1936341463415,NA,"South Asia","Lower middle income"
"Bhutan",1980,412745,328.661255538854,44.9617073170732,NA,"South Asia","Lower middle income"
"Bhutan",1981,424082,345.196549471592,45.7107317073171,NA,"South Asia","Lower middle income"
"Bhutan",1982,434592,342.699202930655,46.447243902439,NA,"South Asia","Lower middle income"
"Bhutan",1983,445008,372.096542332622,47.1772195121951,NA,"South Asia","Lower middle income"
"Bhutan",1984,456362,370.900704232443,47.9066585365854,NA,"South Asia","Lower middle income"
"Bhutan",1985,469244,367.010554827777,48.6390731707317,NA,"South Asia","Lower middle income"
"Bhutan",1986,484390,415.73055337125,49.3814390243903,NA,"South Asia","Lower middle income"
"Bhutan",1987,501192,505.16061059481,50.133756097561,NA,"South Asia","Lower middle income"
"Bhutan",1988,517306,548.719396042234,50.8984878048781,NA,"South Asia","Lower middle income"
"Bhutan",1989,529519,521.133118636741,51.6756829268293,NA,"South Asia","Lower middle income"
"Bhutan",1990,535738,559.578142247915,52.4643170731707,NA,"South Asia","Lower middle income"
"Bhutan",1991,534905,467.45841044631,53.2624146341463,NA,"South Asia","Lower middle income"
"Bhutan",1992,528304,474.715994066878,54.0644878048781,NA,"South Asia","Lower middle income"
"Bhutan",1993,519056,453.206531351924,54.8655609756098,NA,"South Asia","Lower middle income"
"Bhutan",1994,511588,529.335256477793,55.6636097560976,NA,"South Asia","Lower middle income"
"Bhutan",1995,509105,595.267109697156,56.4546585365854,NA,"South Asia","Lower middle income"
"Bhutan",1996,512594,617.293335775231,57.2377073170732,NA,"South Asia","Lower middle income"
"Bhutan",1997,521146,702.230277497039,58.012756097561,NA,"South Asia","Lower middle income"
"Bhutan",1998,533737,706.256238761261,58.7792926829268,NA,"South Asia","Lower middle income"
"Bhutan",1999,548599,763.828973044492,59.5378048780488,NA,"South Asia","Lower middle income"
"Bhutan",2000,564350,778.16644542427,60.2908048780488,NA,"South Asia","Lower middle income"
"Bhutan",2001,580888,820.056012604066,61.044756097561,NA,"South Asia","Lower middle income"
"Bhutan",2002,598455,897.394345864808,61.8001951219512,NA,"South Asia","Lower middle income"
"Bhutan",2003,616383,1009.15519546076,62.5541219512195,46.83,"South Asia","Lower middle income"
"Bhutan",2004,633893,1108.51834342772,63.300512195122,NA,"South Asia","Lower middle income"
"Bhutan",2005,650417,1258.99099471804,64.0264146341463,NA,"South Asia","Lower middle income"
"Bhutan",2006,665568,1348.7308370525,64.7183170731707,NA,"South Asia","Lower middle income"
"Bhutan",2007,679365,1760.60121049576,65.3657317073171,38.06,"South Asia","Lower middle income"
"Bhutan",2008,692159,1816.75100791194,65.9626829268293,NA,"South Asia","Lower middle income"
"Bhutan",2009,704542,1795.04750128891,66.5076829268293,NA,"South Asia","Lower middle income"
"Bhutan",2010,716939,2211.23290699529,67.0046829268293,NA,"South Asia","Lower middle income"
"Bhutan",2011,729429,2513.93675851974,67.4607317073171,NA,"South Asia","Lower middle income"
"Bhutan",2012,741822,2398.90581876592,NA,NA,"South Asia","Lower middle income"
"Botswana",1960,524173,58.0179626201451,50.536243902439,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1961,536728,61.3022879392507,50.8931463414634,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1962,550152,64.7911581131172,51.2350487804878,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1963,564484,67.4807028503732,51.5679512195122,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1964,579729,71.7859870855051,51.8988048780488,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1965,595904,76.8390054321075,52.2445853658537,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1966,613097,83.9436898387644,52.6212195121951,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1967,631398,92.8770525685453,53.0417073170732,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1968,650835,101.789896047602,53.512512195122,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1969,671416,115.221461796431,54.0351463414634,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1970,693176,138.843956137234,54.6091219512195,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1971,716052,177.297845590424,55.2269756097561,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1972,740118,223.279508966559,55.874756097561,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1973,765685,318.831001852166,56.532512195122,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1974,793164,385.852365869003,57.1902682926829,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1975,822806,431.655475744192,57.8360975609756,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1976,854746,435.246369604657,58.462512195122,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1977,888776,508.142613673243,59.066512195122,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1978,924373,638.71118602559,59.6440731707317,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1979,960807,853.314552362272,60.1896829268293,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1980,997534,1063.5123265159,60.7098292682927,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1981,1034324,1038.17798272748,61.2164878048781,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1982,1071254,947.437172533766,61.7116097560976,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1983,1108461,1057.52983242528,62.1851463414634,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1984,1146205,1082.54792927597,62.6170731707317,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1985,1184657,941.017980878903,62.9852682926829,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1986,1223738,1137.99035426532,63.2660731707317,54.21,"Sub-Saharan Africa","Upper middle income"
"Botswana",1987,1263269,1555.66794176977,63.4315365853659,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1988,1303192,2029.2902978547,63.4512195121951,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1989,1343440,2295.46713445098,63.3008048780488,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1990,1383912,2739.0734844596,62.935512195122,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1991,1424513,2767.87741044872,62.3181463414634,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1992,1465072,2830.2121579122,61.4529268292683,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1993,1505303,2763.67507477632,60.3665609756098,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1994,1544865,2809.36460483326,59.0937073170732,60.96,"Sub-Saharan Africa","Upper middle income"
"Botswana",1995,1583453,3014.5350323767,57.6784390243903,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1996,1620989,2961.05783733887,56.1703170731707,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1997,1657349,3125.48312738171,54.6351219512195,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1998,1692148,3067.51593320773,53.1406585365854,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",1999,1724924,3400.99803230046,51.742243902439,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2000,1755375,3208.77004094649,50.4896341463415,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2001,1783349,3383.37172721173,49.4111707317073,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2002,1808976,3367.3731576284,48.4996829268293,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2003,1832602,4412.7550098232,47.7454878048781,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2004,1854739,5417.84490292839,47.1554390243902,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2005,1875805,5467.27434586428,46.7269512195122,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2006,1895944,5341.4064223583,46.4479756097561,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2007,1915187,5711.75263692287,46.2960975609756,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2008,1933719,5746.96777566097,46.2503658536585,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2009,1951715,5178.43821749774,46.3002682926829,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2010,1969341,6980.36492883796,46.4402926829268,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2011,1986701,7697.39570291773,46.6689512195122,NA,"Sub-Saharan Africa","Upper middle income"
"Botswana",2012,2003910,7191.43087237584,NA,NA,"Sub-Saharan Africa","Upper middle income"
"Belarus",1960,8198000,NA,67.7080975609756,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1961,8271216,NA,68.2126585365854,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1962,8351928,NA,68.6358292682927,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1963,8437232,NA,68.9920731707317,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1964,8524224,NA,69.2899268292683,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1965,8610000,NA,69.5374146341464,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1966,8696496,NA,69.7346097560976,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1967,8785648,NA,69.8816585365854,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1968,8874552,NA,69.9826341463415,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1969,8960304,NA,70.0451463414634,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1970,9040000,NA,70.079243902439,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1971,9115576,NA,70.093,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1972,9188968,NA,70.0924146341464,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1973,9257272,NA,70.0824390243902,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1974,9317584,NA,70.0680731707317,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1975,9367000,NA,70.0482682926829,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1976,9411000,NA,70.0159024390244,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1977,9463000,NA,69.9674146341464,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1978,9525000,NA,69.9063170731707,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1979,9584000,NA,69.8416341463415,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1980,9643000,NA,69.8020243902439,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1981,9710000,NA,69.8191707317073,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1982,9776000,NA,69.9082195121951,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1983,9843000,NA,70.0646585365854,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1984,9910000,NA,70.2719268292683,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1985,9975000,NA,70.9926829268293,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1986,10043000,NA,71.549512195122,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1987,10111000,NA,70.990243902439,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1988,10140000,NA,71.3414634146341,22.76,"Europe & Central Asia","Upper middle income"
"Belarus",1989,10170000,NA,71.5878048780488,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1990,10189000,1704.74030406477,70.8365853658537,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1991,10194000,1747.43867127761,70.3780487804878,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1992,10216000,1666.22751294157,70.0219512195122,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1993,10239000,1590.03540902938,68.9707317073171,21.6,"Europe & Central Asia","Upper middle income"
"Belarus",1994,10227000,1460.01754360249,68.7682926829268,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1995,10194000,1370.67270975184,68.4609756097561,28.76,"Europe & Central Asia","Upper middle income"
"Belarus",1996,10160000,1452.44700181708,68.6121951219512,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1997,10117000,1396.50216637274,68.4609756097561,NA,"Europe & Central Asia","Upper middle income"
"Belarus",1998,10069000,1511.77026798131,68.4073170731707,30.28,"Europe & Central Asia","Upper middle income"
"Belarus",1999,10035000,1209.61488077994,67.9073170731707,NA,"Europe & Central Asia","Upper middle income"
"Belarus",2000,10005000,1273.0491239487,68.9121951219512,30.35,"Europe & Central Asia","Upper middle income"
"Belarus",2001,9928000,1244.4419967652,68.5073170731707,30.66,"Europe & Central Asia","Upper middle income"
"Belarus",2002,9865000,1479.46532113219,68.0560975609756,29.97,"Europe & Central Asia","Upper middle income"
"Belarus",2003,9797000,1819.4790277163,68.5536585365854,NA,"Europe & Central Asia","Upper middle income"
"Belarus",2004,9730000,2378.37489391196,68.9560975609756,26.22,"Europe & Central Asia","Upper middle income"
"Belarus",2005,9663000,3126.36777779462,68.8512195121951,27.92,"Europe & Central Asia","Upper middle income"
"Belarus",2006,9604000,3848.59629932721,69.4048780487805,28.63,"Europe & Central Asia","Upper middle income"
"Belarus",2007,9560000,4735.95313763859,70.2034146341464,28.74,"Europe & Central Asia","Upper middle income"
"Belarus",2008,9528000,6377.35969207257,70.4560975609756,27.22,"Europe & Central Asia","Upper middle income"
"Belarus",2009,9507000,5182.63040414387,70.4073170731707,27.67,"Europe & Central Asia","Upper middle income"
"Belarus",2010,9490000,5818.8548592158,70.4048780487805,27.7,"Europe & Central Asia","Upper middle income"
"Belarus",2011,9473000,6784.71183842843,70.6512195121951,26.48,"Europe & Central Asia","Upper middle income"
"Belarus",2012,9464000,6685.02001655482,NA,NA,"Europe & Central Asia","Upper middle income"
"Belize",1960,92068,304.910555068923,59.9613658536585,NA,"Latin America & Caribbean","Upper middle income"
"Belize",1961,94701,316.417307018971,60.5127804878049,NA,"Latin America & Caribbean","Upper middle income"
"Belize",1962,97389,327.116645616226,61.0743414634146,NA,"Latin America & Caribbean","Upper middle income"
"Belize",1963,100166,336.941583050473,61.6460487804878,NA,"Latin America & Caribbean","Upper middle income"
"Belize",1964,103070,351.165332311984,62.2248292682927,NA,"Latin America & Caribbean","Upper middle income"
"Belize",1965,106121,377.587202718467,62.8061219512195,NA,"Latin America & Caribbean","Upper middle income"
"Belize",1966,109344,406.109123814586,63.3853414634146,NA,"Latin America & Caribbean","Upper middle income"
"Belize",1967,112699,420.405760359397,63.9543902439025,NA,"Latin America & Caribbean","Upper middle income"
