CODIENS,CODMUNI,NOMENS,ADRECA,MUNICIPI,TELEFON,FAX,TRACTAMENT,NOM,COGNOM1,COGNOM2,PARTITPOL,SEXE,CARREC,CIF,COMARCA,CODCOMARCA,PROVINCIA,CODIPROV,CAPICOM,CENS,CODITIPUS,SUPERFICIE,NOMCURT,ARTICLE,NOMTIPUS,CODIPOSTAL,HORARI,DISSOLT,SIGLACOM,ALTURA,CODIPARE,TIPUSPARE,NOMPARE,E_MAIL,WEB,GENTILICI,LOCALITAT_CP,PARTIT_JUDICIAL,PARTIT_ELECTORAL,DELEGACIO_GOVERN,Y_UTM_ED50,X_UTM_ED50,MUNICAT,AMBIT,SITUA_GEO_MUNICIPI,SITUA_GEO_COMARCA,PLANOL_CARRERS,CP,SALUTACIO,DATA_ACTUALITZACIO,PAÍS,REGION
0816350006,08163,Ajuntament de Pineda de Mar,"Pl. Catalunya, 1",Pineda de Mar,93-7671560,93-7671212,Il·lm. Sr.,Xavier,Amor,Martin,PSC-CP,Alcalde,Alcalde President,P0816200J,Maresme,8102130008,Barcelona,8000840003,N,26240,2,10.46,Pineda de Mar,    ,Municipis,08397,,N,MM,10,,,,ajuntament@pinedademar.org,http://www.pinedademar.org,pinetencs,Pineda de Mar,Arenys de Mar,Arenys de Mar,Barcelona,4608445,474260,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0816350006,Metropolità,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08163&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|21&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081635,81635,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4310680001,43106,Ajuntament del Pinell de Brai,"Pl. Catalunya, 1",El Pinell de Brai,977-426231,977-426145,Il·lm. Sr.,Marc,Martínez,Aroca,EPPB-E,Alcalde,Alcalde President,P4310800J,Terra Alta,8103790004,Tarragona,8004330008,N,1014,2,57.49,Pinell de Brai, El ,Municipis,43594,tots els dies de 8h-14h,N,TT,189,,,,aj.pinelldebrai@altanet.org,http://www.pinelldebrai.altanet.org,pinellans,El Pinell de Brai,Gandesa,Tortosa,Terres de l'Ebre,4543650,291100,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4310680001,Terres de l'Ebre,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43106&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|37&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431068,431068,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2516670005,25166,Ajuntament de Pinell de Solsonès,Casa Consistorial,Pinell de Solsonès,973483922,973-480272,Il·lm. Sr.,Benjamí,Puig,Riu,ERC - AM,Alcalde,Alcalde President,P2520700B,Solsonès,8103500000,Lleida,8002550006,N,213,2,91.97,Pinell de Solsonès,    ,Municipis,25286,,N,SL,800,,,,ajuntament@pinelldesolsones.cat,http://pinell.ddl.net/,,Sant Climenç (Pinell de Solsonès),Solsona,La Seu d'Urgell,Catalunya Central,4645655,369035,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2516670005,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25166&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|35&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251667,251667,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2516730008,25167,Ajuntament de Pinós,"Casa Consistorial, s/n",Pinós,973-473292,,Il·lm. Sr.,Jordi,Casellas,Palà,CiU,Alcalde,Alcalde President,P2520800J,Solsonès,8103500000,Lleida,8002550006,N,297,2,104.45,Pinós,    ,Municipis,25287,tots els dies de 9h-13h i de 17h-20h,N,SL,823,,,,ajuntament@pinos.ddl.net,http://pinos.ddl.net/,pinosencs,Pinós,Solsona,La Seu d'Urgell,Catalunya Central,4631775,379025,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2516730008,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25167&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|35&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251673,251673,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4310740003,43107,Ajuntament de Pira,"Arnau de Ponç, 3",Pira,977-887006,977-887263,Il·lm. Sr.,Josep,Pijoan,Farre,UNIC-FIC,Alcalde,Alcalde President,P4310900H,Conca de Barberà,8101670005,Tarragona,8004330008,N,500,2,8.09,Pira,    ,Municipis,43423,,N,CB,385,,,,aj.pira@altanet.org,http://www.pira-online.com/,,Pira,Valls,Valls,Tarragona,4587500,349900,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4310740003,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43107&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|16&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431074,431074,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4310800000,43108,Ajuntament del Pla de Santa Maria,"Pl. Vila, 1",El Pla de Santa Maria,977-630006,977-631141,Il·lm. Sr.,Mateu,Montserrat,Miquel,CiU,Alcalde,Alcalde President,P4311000F,Alt Camp,8100170005,Tarragona,8004330008,N,2294,2,35.08,Pla de Santa Maria, El ,Municipis,43810,,N,AC,381,,,,aj.pla@altanet.org,http://www.pla.altanet.org,planencs,El Pla de Santa Maria,Valls,Valls,Tarragona,4580700,357125,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4310800000,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43108&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|01&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431080,431080,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0816400000,08164,Ajuntament del Pla del Penedès,"Pl. Pau Fontanals, 1",El Pla del Penedès,93-8988003,93-8989031,Il·lm. Sr.,Santi,Soler,Vives,CiU,Alcalde,Alcalde President,P0816300H,Alt Penedès,8100380001,Barcelona,8000840003,N,1253,2,9.49,Pla del Penedès, El ,Municipis,08733,,N,AP,216,,,,pla@diba.cat,http://www.elpladelpenedes.cat/,,El Pla del Penedès,Vilafranca del Penedès,Vilafranca del Penedès,Barcelona,4586151,392481,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0816400000,Metropolità,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08164&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|03&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081640,81640,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
1713340003,17133,Ajuntament de les Planes d'Hostoles,"Rvd. Ramon Costa, 1",Les Planes d'Hostoles,972-448006,972-448593,Il·lm. Sr.,Eduard,Llorà,Cullet,CiU,Alcalde,Alcalde President,P1714200A,Garrotxa,8101920002,Girona,8001760009,N,1662,2,36.97,Planes d'Hostoles,Les ,Municipis,17172,,N,GX,370,,,,ajuntament@lesplanes.cat,http://www.lesplanes.cat,planencs,Les Planes d'Hostoles,Olot,Olot,Girona,4656250,461750,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1713340003,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17133&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|19&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171334,171334,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
1713490004,17134,Ajuntament de Planoles,"Pl. Ajuntament, 1",Planoles,972-736000,972-736000,Il·lm. Sr.,Enric,Gracia,Barba,CiU,Alcalde,Alcalde President,P1714300I,Ripollès,8103110007,Girona,8001760009,N,299,2,13.96,Planoles,    ,Municipis,17535,,N,RI,1136,,,,ajuntament@planoles.cat,http://www.planoles.cat,planolencs,Planoles,Ripoll,Puigcerdà,Girona,4685450,426300,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1713490004,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17134&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|31&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171349,171349,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2591180001,25911,Ajuntament dels Plans de Sió,"Pl. Estudis, s/n",Els Plans de Sió,973-520030,973-520030,Il·lm. Sr.,Xavier,Pintó,Serra,CiU,Alcalde,Alcalde President,P2520000G,Segarra,8103260009,Lleida,8002550006,N,523,2,56.14,Plans de Sió,Els ,Municipis,25212,,N,SR,412,,,,ajuntament@plansdesio.com,http://planssio.ddl.net,,Les Pallargues (Els Plans de Sió),Cervera,Cervera,Lleida,4625125,350250,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2591180001,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25911&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|32&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=259118,259118,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2516890004,25168,Ajuntament del Poal,"Plaça Catalunya, 1",El Poal,973-565002,973-565002,Il·lm. Sr.,Rafel,Panadés,Farré,UpP,Alcalde,Alcalde President,P2521000F,Pla d'Urgell,8102710007,Lleida,8002550006,N,655,2,8.86,Poal, El ,Municipis,25143,tots els dies de 10h-14h i de 16h-20h,N,PU,216,,,,ajuntament@poal.ddl.net,http://poal.ddl.net/,poalencs,El Poal,Balaguer,Balaguer,Lleida,4616550,321650,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2516890004,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25168&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|28&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251689,251689,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2516920002,25169,Ajuntament de la Pobla de Cérvoles,"Pl. Sant Miquel, 9",La Pobla de Cérvoles,973-175152,973-175152,Il·lm. Sr.,Jaume,Estradé,Vall,CiU,Alcalde,Alcalde President,P2521100D,Garrigues,8101890004,Lleida,8002550006,N,206,2,62.15,Pobla de Cérvoles, La ,Municipis,25471,tots els dies de 16h a 20h,N,GG,663,,,,ajuntament@poblacervoles.cat,http://poblacervoles.ddl.net/,pobletans,La Pobla de Cérvoles,Lleida,Lleida,Lleida,4581825,325750,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2516920002,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25169&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|18&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251692,251692,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0816530008,08165,Ajuntament de la Pobla de Claramunt,"Av. Catalunya, 16",La Pobla de Claramunt,93-8086075,93-8086112,Il·lm. Sr.,Santiago,Broch,Miquel,CiU,Alcalde,Alcalde President,P0816400F,Anoia,8100690004,Barcelona,8000840003,N,2159,2,18.64,Pobla de Claramunt, La ,Municipis,08787,,N,AI,265,,,,claramunt@diba.cat,http://www.lapobladeclaramunt.org,pobletans,La Pobla de Claramunt,Igualada,Igualada,Catalunya Central,4601135,389907,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0816530008,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08165&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|06&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081653,81653,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0816660009,08166,Ajuntament de la Pobla de Lillet,"Pl. Ajuntament, s/n",La Pobla de Lillet,93-8236011,93-8236403,Il·lm. Sr.,Vicenç,Linares,Clota,CiU,Alcalde,Alcalde President,P0816500C,Berguedà,8101410007,Barcelona,8000840003,N,1110,2,51.52,Pobla de Lillet, La ,Municipis,08696,,N,BD,843,,,,lillet@diba.cat,http://www.poblalillet.cat,pobletans,La Pobla de Lillet,Berga,Berga,Catalunya Central,4677617,415553,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0816660009,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08166&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|14&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081666,81666,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4310930008,43109,Ajuntament de la Pobla de Mafumet,"Verdaguer, 6",La Pobla de Mafumet,977-840260,977-840207,Il·lm. Sr.,Joan Maria,Sardà,Padrell,CiU,Alcalde,Alcalde President,P4311100D,Tarragonès,8103630008,Tarragona,8004330008,N,3771,2,6.13,Pobla de Mafumet, La ,Municipis,43140,,N,TR,98,,,,aj.poblamafumet@altanet.org,http://www.poblamafumet.altanet.org,pobletans,La Pobla de Mafumet,Tarragona,Tarragona,Tarragona,4561275,350025,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4310930008,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43109&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|36&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431093,431093,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4311070005,43110,Ajuntament de la Pobla de Massaluca,"Pl. Major, 1",La Pobla de Massaluca,977-439754,977-439925,Il·lm. Sr.,Antoni,Ferré,Llop,CiU,Alcalde,Alcalde President,P4311200B,Terra Alta,8103790004,Tarragona,8004330008,N,333,2,43.19,Pobla de Massaluca, La ,Municipis,43783,Tots els dies de 9 a 14 i de 16 a 19,N,TT,357,,,,aj.poblamassaluca@altanet.org,http://www.poblamassaluca.altanet.org,,La Pobla de Massaluca,Gandesa,Tortosa,Terres de l'Ebre,4562450,278150,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4311070005,Terres de l'Ebre,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43110&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|37&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431107,431107,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4311140003,43111,Ajuntament de la Pobla de Montornès,"St. Antoni, 5",La Pobla de Montornès,977-648012,977-648165,Il·lm. Sr.,Josep Maria,Santamaria,Puig,AMPM-CP,Alcalde,Alcalde President,P4311300J,Tarragonès,8103630008,Tarragona,8004330008,N,2806,2,12.29,Pobla de Montornès, La ,Municipis,43761,,N,TR,56,,,,ajuntament@lapoblademontornes.cat,http://www.lapoblademontornes.cat,poblencs,La Pobla de Montornès,El Vendrell,El Vendrell,Tarragona,4559950,367125,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4311140003,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43111&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|36&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431114,431114,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2517130008,25171,Ajuntament de la Pobla de Segur,"Av. Verdaguer, 35-37",La Pobla de Segur,973-680038,973-681107,Il·lm. Sr.,Lluís,Bellera,Juanmartí,ERC-AM,Alcalde,Alcalde President,P2521300J,Pallars Jussà,8102520002,Lleida,8002550006,N,2973,2,33.38,Pobla de Segur, La ,Municipis,25500,,N,PJ,524,,,,ajuntament@pobladesegur.cat,http://www.pobladesegur.cat,pobletans,La Pobla de Segur,Tremp,Tremp,Alt Pirineu i Aran,4679525,332475,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2517130008,Alt Pirineu i Aran,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25171&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|25&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251713,251713,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4311290004,43112,Ajuntament de Poboleda,"Nou, 94",Poboleda,977-827097,977-827036,Il·lm. Sr.,Josep M.,Díaz,Franquet,CiU,Alcalde,Alcalde President,P4311400H,Priorat,8102900000,Tarragona,8004330008,N,374,2,13.76,Poboleda,    ,Municipis,43376,,N,PR,343,,,,aj.poboleda@poboleda.cat,http://www.poboleda.cat,poboledans,Poboleda,Falset,Reus,Tarragona,4567200,319550,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4311290004,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43112&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|29&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431129,431129,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0816720002,08167,Ajuntament de Polinyà,"Pl. Vila, 1",Polinyà,93-7130264,93-7130248,Il·lm. Sr.,Javier,Silva,Pérez,PSC-CP,Alcalde,Alcalde President,P0816600A,Vallès Occidental,8104020002,Barcelona,8000840003,N,8300,2,8.81,Polinyà,    ,Municipis,08213,tots els dies de 9h-14h/ dill. i dime. de 17h-20h,N,VC,123,,,,polinya@ajpolinya.cat,http://www.ajpolinya.cat,polinyanencs,Polinyà,Sabadell,Sabadell,Barcelona,4601033,429824,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0816720002,Metropolità,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08167&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|40&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081672,81672,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4311350006,43113,Ajuntament del Pont d'Armentera,"Pl. Església, 7",El Pont d'Armentera,977-638203,977-638393,Il·lm. Sr.,Jaume,Graells,Cisteró,IdP-CP,Alcalde,Alcalde President,P4311500E,Alt Camp,8100170005,Tarragona,8004330008,N,515,2,27.79,Pont d'Armentera, El ,Municipis,43817,,N,AC,349,,,,aj.pontdarmentera@altanet.org,http://www.pontdarmentera.altanet.org,pontarrins,El Pont d'Armentera,Valls,Valls,Tarragona,4582750,363150,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4311350006,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43113&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|01&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431135,431135,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2503060009,25030,Ajuntament del Pont de Bar,Casa Consistorial,El Pont de Bar,973-384063,973-384063,Il·lm. Sr.,Francisco,Jordana,Duran,CiU,Alcalde,Alcalde President,P2503500G,Alt Urgell,8100430008,Lleida,8002550006,N,165,2,43.35,Pont de Bar, El ,Municipis,25723,dimarts de 10h-14h,N,AU,861,,,,ajuntament@pontbar.cat,http://pontbar.ddl.net/,,El Pont de Bar,La Seu d'Urgell,La Seu d'Urgell,Alt Pirineu i Aran,4692250,385250,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2503060009,Alt Pirineu i Aran,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25030&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|04&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250306,250306,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
1713520002,17135,Ajuntament de Pont de Molins,"Paça Dr. Jordi Cuffí Casellas, 1",Pont de Molins,972-529264,972-529800,Il·lm. Sr.,Josep,Fuentes,Jiménez,CiU,Alcalde,Alcalde President,P1714400G,Alt Empordà,8100220002,Girona,8001760009,N,517,2,8.63,Pont de Molins,    ,Municipis,17706,De dilluns a divendres de 9 a 14h,N,AE,43,,,,ajuntament@pontdemolins.cat,http://www.pontdemolins.cat,molinencs,Pont de Molins,Figueres,Figueres,Girona,4684850,494250,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1713520002,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17135&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|02&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171352,171352,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
